,data,features_cat,features_num,protected_attributes,p_att_description,target,etas,feat_dictionary,greater,k,technique,model,dir_name,model_type,disparate_impact,statistical_parity_difference,equal_opportunity_difference,average_abs_odds_difference,positive_predictive_value,negative_predictive_value,accuracy,eta
0,<__main__.NamedDataset object at 0x7f8b26726590>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'education': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function maximally_predictive_minimally_demographic at 0x7f8b27301000>,<function base_classifier at 0x7f8b27301120>,adult_maximally_predictive_minimally_demographic_base_classifier_age_bins_>=10000_5,base_model,0.9097768977083858,-0.0864790745609892,-0.0208713276238553,0.1657193415284037,0.8500892325996431,0.7103399433427762,0.8368102288021534,
0,<__main__.NamedDataset object at 0x7f8b26726590>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'education': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function maximally_predictive_minimally_demographic at 0x7f8b27301000>,<function base_classifier at 0x7f8b27301120>,adult_maximally_predictive_minimally_demographic_base_classifier_age_bins_>=20000_5,base_model,0.8365887118602504,-0.142404150974689,-0.023129801642882,0.1969983033300692,0.7051546391752578,0.7633540372670807,0.7177658142664872,
0,<__main__.NamedDataset object at 0x7f8b26726590>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'education': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function maximally_predictive_minimally_demographic at 0x7f8b27301000>,<function base_classifier at 0x7f8b27301120>,adult_maximally_predictive_minimally_demographic_base_classifier_age_bins_>=30000_5,base_model,0.6445818915942247,-0.1902927255317518,-0.056296939330125,0.1241119036831698,0.7249436029648727,0.7551421308065634,0.7425302826379543,
0,<__main__.NamedDataset object at 0x7f8b26726590>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'education': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function maximally_predictive_minimally_demographic at 0x7f8b27301000>,<function base_classifier at 0x7f8b27301120>,adult_maximally_predictive_minimally_demographic_base_classifier_age_bins_>=40000_5,base_model,0.5906657199019066,-0.0674393225024759,-0.0146899796577524,0.0403973986634425,0.7166301969365426,0.7250613873542051,0.7240242261103634,
0,<__main__.NamedDataset object at 0x7f8b26726590>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'education': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function maximally_predictive_minimally_demographic at 0x7f8b27301000>,<function base_classifier at 0x7f8b27301120>,adult_maximally_predictive_minimally_demographic_base_classifier_age_bins_>=50000_5,base_model,0.5108831839786637,-0.0633960344269222,-0.0116078330493773,0.0316980172134611,0.7282204020848846,0.8071317600059185,0.8,
0,<__main__.NamedDataset object at 0x7f8b26726590>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'education': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function maximally_predictive_minimally_demographic at 0x7f8b27301000>,<function base_classifier at 0x7f8b27301120>,adult_maximally_predictive_minimally_demographic_base_classifier_age_bins_>=60000_5,base_model,0.4464713946911134,-0.0529776627366089,0.0042453748782863,0.0264888313683044,0.8,0.8702333931777378,0.865814266487214,
0,<__main__.NamedDataset object at 0x7f8b26726590>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'education': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function maximally_predictive_minimally_demographic at 0x7f8b27301000>,<function base_classifier at 0x7f8b27301120>,adult_maximally_predictive_minimally_demographic_base_classifier_age_bins_>=70000_5,base_model,0.4159988059983425,-0.0384659094760053,0.01573054082234,0.0192329547380026,0.8512,0.9077625570776257,0.9053835800807536,
0,<__main__.NamedDataset object at 0x7f8b26726590>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'education': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function maximally_predictive_minimally_demographic at 0x7f8b27301000>,<function base_classifier at 0x7f8b27301120>,adult_maximally_predictive_minimally_demographic_base_classifier_age_bins_>=80000_5,base_model,0.4211584146345482,-0.0236115850643509,0.0281363632839454,0.0118057925321754,0.7994858611825193,0.931518208831456,0.9280619111709286,
0,<__main__.NamedDataset object at 0x7f8b26726590>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'education': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function maximally_predictive_minimally_demographic at 0x7f8b27301000>,<function base_classifier at 0x7f8b27301120>,adult_maximally_predictive_minimally_demographic_base_classifier_age_bins_>=90000_5,base_model,0.4063912145264761,-0.0209644635519521,0.0156130997715156,0.010482231775976,0.8463855421686747,0.9543639867841408,0.9519515477792732,
0,<__main__.NamedDataset object at 0x7f8b26726590>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'education': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function maximally_predictive_minimally_demographic at 0x7f8b27301000>,<function base_classifier at 0x7f8b27301120>,adult_maximally_predictive_minimally_demographic_base_classifier_gender_>=10000_5,base_model,0.8995894479584823,-0.0939657936301335,-0.0275062425991607,0.1396638617641503,0.8510527490514098,0.7167019027484144,0.8382234185733513,
